42.88849919,-1.490782572,46.64108467,1.973088836,0.32708317,4.483674426,9.928139134,1.340584891,19.08426561,0.649190328,30.54672157,788.643349,16.45752828,2.798976255,-0.209068341,22.26140302,-0.025076594,6.819496757,-0.322514037
57.5076568,-1.834930048,47.83987268,2.145067133,0.385848594,6.279246098,9.480640302,1.375883169,18.27653477,1.398112666,32.6992493,775.3344991,16.1615334,3.659014922,0.470750072,19.85850094,-0.027656496,6.480265213,0.084226777
34.96759954,-0.79476587,46.72457298,1.868202977,0.369909264,3.928414412,10.30139424,1.344425455,14.4293118,-0.063466447,29.23975728,789.3444378,16.41476378,2.841120637,-0.516888137,16.38545633,0.023086468,7.035425484,-0.328850542
27.97422264,-0.692912616,50.30051088,2.031370413,0.40394731,5.337519575,10.02780254,1.279325868,17.67919575,0.113772409,29.43506307,873.3845241,15.46693402,3.417525706,-0.041974836,12.72768705,0.018808337,7.216848167,-0.266533179
21.46120656,-0.420955593,48.32403115,1.895361783,0.405218308,4.577705585,10.13125911,1.255867301,15.70514591,-0.235705523,29.90015027,862.0503598,15.58637564,3.298984611,-0.673895706,7.187798587,0.029643682,7.076976145,-0.409041923
27.19785397,-0.952279649,49.90726772,1.865016201,0.284113503,3.949678511,8.886999333,1.310084882,9.141345262,-0.565121429,26.0749632,763.5091229,15.31910783,2.822344536,-1.231236755,7.750341027,-0.013006829,5.884867931,-1.302922087
37.85912,-2.60915518,26.70664346,1.473465818,0.075774238,4.626888978,9.330565465,1.174463165,11.68889417,-0.32665516,31.87575547,570.2848557,14.96747238,1.798253535,-1.661225947,11.27445706,-0.050985155,5.506634311,-0.469162126
32.92180877,-0.269123866,53.74330988,2.226918767,0.461710133,3.870800344,9.516821499,1.281947884,12.98993558,0.401844754,26.84544019,781.6000693,14.53280206,3.709007004,-0.0636208,16.40292386,0.01097049,6.412972613,-0.543212461
21.69714968,-0.61527123,46.46150411,1.474995058,0.259811869,4.355539248,8.943379325,1.240293248,12.0432935,-1.207637727,28.2374602,833.7299822,14.52260938,2.507835159,-1.466850235,2.891096291,-0.056970349,6.971462994,-1.173867833
24.35935329,-1.042117004,44.16059166,1.513712215,0.183728422,4.868609807,8.900054176,1.129736133,16.79067153,-1.169366842,28.87418807,893.3105143,13.56800959,2.027311001,-1.112113683,5.493986176,-0.082072461,6.820681216,-0.81847114
19.49901109,0.663759413,48.49438821,1.544904757,0.188026521,4.984979434,7.804146428,1.105342888,15.23169952,-1.293687447,29.28611346,884.3227248,13.03395485,2.454566432,-1.161034917,2.727631709,-0.087144802,7.150137237,-1.323837223
12.86378654,-0.929139853,50.0234137,1.371433902,0.200711857,4.320262606,7.908919824,1.221011088,6.91871144,-1.073040693,24.79550742,745.7880508,14.22872487,3.316861859,-1.932441329,2.416642972,-0.050503839,4.875886014,-1.624164224
29.3009135,-2.841392145,24.87041686,1.463707514,-0.06476584,4.655710194,8.04217091,1.039531518,11.89675057,-1.266429217,29.26305441,515.741572,12.55134326,1.432405367,-2.268937334,9.599625456,-0.142857961,5.809262394,-0.894343161
15.46404015,-0.162667276,55.31970599,2.020053542,0.351536591,3.959390966,8.983505908,1.239461264,6.813379634,-0.177468241,24.18133708,704.0086064,14.15305461,3.707131038,-1.05534188,7.650901772,0.004014567,5.005376325,-0.985847068
13.67882581,-0.381420472,49.79192307,1.234002169,0.170309717,4.605972612,6.571448679,1.152083201,8.633077333,-1.757681303,25.74318381,807.9886132,13.64190773,2.949067411,-1.77181003,0,-0.108225081,6.004984954,-1.968052869
25.01068153,0.277092506,51.98818408,1.61156381,0.2725733,6.361178202,8.204791401,1.107050007,19.23115476,-0.884768412,28.48421687,899.8406941,14.18230642,3.179628971,-0.155402529,6.200956816,-0.064415856,6.909843943,-0.579523696
30.86440264,0.241515128,57.56486072,2.329869908,0.473760625,4.604081443,9.627073454,1.268178291,11.54055715,0.119239357,26.35750799,784.128398,14.79502444,3.908529891,0.208243726,14.84981426,0.029507261,6.242581591,-0.195762354
16.3696959,3.790437192,54.24839593,1.349229206,0.559445738,5.50361839,9.046097006,1.098638552,16.39164645,-1.068980056,28.46602305,1045.224992,16.67508932,4.519642718,-0.313217092,0,0.044468225,7.282221486,-0.672677471
15.34633025,1.360333334,52.48413384,1.825802982,0.395128402,4.43525525,9.637613565,1.21858586,7.900213611,-0.653437153,25.03802601,740.9925922,14.87656487,4.11784772,-1.158029898,2.865147863,0.063586849,5.765431049,-0.822201295
20.61745725,-1.583485436,36.10242687,1.735777619,0.118689064,5.314804963,7.744681027,1.073451302,15.17897294,-1.24719681,27.94920047,659.6191647,14.73564414,2.638671261,-1.368564886,9.921548858,-0.133230641,6.461546045,-0.443708831
17.0930385,3.366647044,58.07491827,1.594190169,0.566752035,6.616228926,9.377874634,1.096635289,18.39126365,-0.871702586,30.00057361,1059.347072,15.9152594,4.722925795,0.281511982,3.16873092,0.055467341,7.43491883,-0.333854862
16.82242954,1.481861058,54.61221443,1.778509109,0.4797857,6.904935236,9.304748972,1.102700839,15.43875416,-0.842427824,29.6743134,871.9042176,15.63726394,3.957744107,-0.460159985,7.008520333,0.032409524,7.006264587,-0.370681734
23.10272357,0.461545066,57.11220364,2.34944303,0.394304047,4.17366488,9.503195326,1.302375808,9.419000447,-0.092488927,25.14921774,724.748035,15.30987353,3.951643201,-0.125319915,12.70579046,0.01909392,5.555680012,-0.529844032
12.39907443,-0.145124615,47.54078366,1.660816376,0.276007203,4.941630776,8.363186499,1.207580152,8.439844373,-1.09682364,23.9052294,714.286476,13.74405398,3.764654821,-1.19195662,1.985520094,0.005425325,5.541593424,-1.271923035
22.3245541,0.417822879,49.93668366,1.721697626,0.446264511,5.740761451,8.704373704,1.159003408,13.37741193,-0.741363664,26.05160404,843.4548191,14.58086446,4.0189989,0.019712984,2.797600133,0.032694756,6.518168347,-0.922280653
23.94429506,0.964555369,55.32763808,1.963662857,0.554039368,6.428839394,9.635286111,1.158051004,14.66076613,-0.60048529,29.90007817,887.1549103,16.85241326,4.283179063,0.525994158,6.484387808,0.066992711,7.224003283,-0.308823845
25.6243682,0.656656508,57.87600479,2.097244504,0.400927023,4.469115944,9.901307348,1.225116601,11.32034429,-0.44878757,26.61291759,729.0339719,14.27053724,3.888147195,-0.585079824,8.035021887,0.061519554,6.897037138,-0.578447853
25.56235619,0.701692061,57.86742113,2.480013443,0.413904743,3.664260935,9.985351111,1.360856878,10.43937087,-0.058780711,24.83715123,759.3974952,16.18271529,4.190072871,0.218790256,15.58687793,0.060113431,5.897520604,-0.635256671
